53033,旗舰级辐射转化装置蓝图,Capital Radiation Conversion Unit Blueprint,
53034,旗舰级吸收推进器战列蓝图,Capital Absorption Thruster Array Blueprint,
53096,巡洋舰蓝图,Cruiser Starship Blueprint,
53299,泽尼塔级蓝图数据仓库,Zirnitra Blueprint Data Vault,
53303,四重子异种等离子弹蓝图 XL,Tetryon Exotic Plasma XL Blueprint,
53304,介子异种等离子弹蓝图 XL,Meson Exotic Plasma XL Blueprint,
356788,,Militia Armor Plates Blueprint,
356789,,Militia Armor Repairer Blueprint,
356790,,Militia Cardiac Stimulant Blueprint,
356791,,Militia Kinetic Catalyzer Blueprint,
356792,,Militia Cardiac Regulator Blueprint,
356793,,Militia Codebreaker Blueprint,
356794,,Militia CPU Upgrade Blueprint,
356795,,Militia Precision Enhancer Blueprint,
356796,,Militia Profile Dampener Blueprint,
356797,,Militia Range Amplifier Blueprint,
356798,,Militia PG Upgrade Blueprint,
356799,,Militia Shield Extender Blueprint,
356800,,Militia Shield Recharger Blueprint,
356801,,Militia Shield Regulator Blueprint,
356802,,Militia Heavy Damage Modifier Blueprint,
356803,,Militia Light Damage Modifier Blueprint,
356804,,Militia Sidearm Damage Modifier Blueprint,
356805,,Militia Myofibril Stimulant Blueprint,
356843,,Militia Drop Uplink Blueprint,
356844,,Militia Nanohive Blueprint,
356845,,Militia Repair Tool Blueprint,
356846,,Militia Nanite Injector Blueprint,
356847,,Militia Locus Grenade Blueprint,
356848,,Militia Assault Rifle Blueprint,
356849,,Militia Submachine Gun Blueprint,
356850,,Militia Sniper Rifle Blueprint,
356851,,Militia Swarm Launcher Blueprint,
356852,,Militia Scrambler Pistol Blueprint,
356853,,Militia Shotgun Blueprint,
356854,,Militia Light Armor Repairer Blueprint,
356855,,Militia Heavy Armor Repairer Blueprint,
356857,,Militia 120mm Armor Plates Blueprint,
356858,,Militia 180mm Reinforced Steel Plates Blueprint,
356859,,Militia 60mm Armor Plates Blueprint,
356860,,Militia Light Shield Booster Blueprint,
356861,,Militia Heavy Shield Booster Blueprint,
356862,,Militia Light Shield Extender Blueprint,
356863,,Militia Heavy Shield Extender Blueprint,
356864,,Militia Shield Regenerator Blueprint,
356866,,Militia Blaster Damage Amplifier Blueprint,
356867,,Militia Missile Damage Amplifier Blueprint,
356868,,Militia CPU Upgrade Unit Blueprint,
356869,,Militia Power Diagnostic System Blueprint,
356870,,Militia Powergrid Upgrade Blueprint,
356871,,Viper Blueprint,
356872,,Gorgon Blueprint,
356873,,Sica Blueprint,
356874,,Soma Blueprint,
356875,,Onikuma Blueprint,
356876,,Baloch Blueprint,
363096,,Militia Mobile CRU Blueprint,
367587,Militia Flaylock Pistol Blueprint,Militia Flaylock Pistol Blueprint,
367589,Militia Bolt Pistol Blueprint,Militia Bolt Pistol Blueprint,
367590,Militia Ion Pistol Blueprint,Militia Ion Pistol Blueprint,
367591,Militia Nova Knife Blueprint,Militia Nova Knife Blueprint,
367592,Militia Magsec SMG Blueprint,Militia Magsec SMG Blueprint,
367621,Militia Scrambler Rifle Blueprint,Militia Scrambler Rifle Blueprint,
367622,,Militia Laser Rifle Blueprint,
367623,,Militia Rail Rifle Blueprint,
367624,,Militia Combat Rifle Blueprint,
367625,,Militia Plasma Cannon Blueprint,
367627,,Militia Heavy Machine Gun Blueprint,
367628,,Militia Forge Gun Blueprint,
367629,,Militia Mass Driver Blueprint,
367631,,Militia Flux Grenade Blueprint,
367633,,Militia AV Grenade Blueprint,
368546,,'Quafe' Saga Blueprint,
368547,,'Quafe' Methana Blueprint,
