id,basePrice,graphicID,groupID,iconID,marketGroupID,metaGroupID,cn_name,en_name,volume
3476,,,738,2224,1517,,天赋植体 诺贝尔 维修效率 RP-902,Inherent Implants 'Noble' Repair Proficiency RP-902,1.0
3477,,,738,2224,1517,,天赋植体 诺贝尔 维修效率 RP-904,Inherent Implants 'Noble' Repair Proficiency RP-904,1.0
3478,,,738,2224,1517,,天赋植体 诺贝尔 维修效率 RP-906,Inherent Implants 'Noble' Repair Proficiency RP-906,1.0
3479,200000.0,,738,2224,1518,,天赋植体 诺贝尔 船体升级 HG-1002,Inherent Implants 'Noble' Hull Upgrades HG-1002,1.0
3480,,,61,89,,2,微型电容器电池 II,Micro Capacitor Battery II,2.5
3481,200000.0,,738,2224,1518,,天赋植体 诺贝尔 船体升级 HG-1004,Inherent Implants 'Noble' Hull Upgrades HG-1004,1.0
3482,,,738,2224,1518,,天赋植体 诺贝尔 船体升级 HG-1006,Inherent Implants 'Noble' Hull Upgrades HG-1006,1.0
3483,,,283,2536,,,被捕的平民,Captured Civilians,5.0
3484,,2295,1056,,,,公民阿斯图,Citizen Astur,100100.0
3485,,2295,1056,,,,劳工32152,Slave 32152,100100.0
3486,,2295,1056,,,,劳工塔玛01,Slave Tama01,100100.0
3487,,2295,1056,,,,注定升天的劳工02,Slave Heavenbound02,100100.0
3488,,,61,89,703,2,小型电容器电池 II,Small Cap Battery II,5
3489,1.0E10,,141,89,,2,小型电容器电池蓝图 II,Small Cap Battery II Blueprint,0.01
3490,,2295,1056,,,,劳工恩杜玛01,Slave Endoma01,100100.0
3491,,2505,306,,,,萨沙通信阵列,Sansha Communications Array,27500.0
3492,,1238,1053,,,,萨沙指挥官,Sansha's Nation Commander,20000.0
3493,,1217,920,,,,入侵舰船属性效果 突袭,"Incursion ship attributes effects Assault ",20.0
3494,,1217,920,,,,入侵舰船属性效果 总部,Incursion ship attributes effects HQ,20.0
3495,,2599,952,,,,护盾传输控制塔,Shield Transfer Control Tower,1150.0
3496,,,61,89,704,2,中型电容器电池 II,Medium Cap Battery II,10
3497,1.0E10,,141,89,,2,中型电容器电池蓝图 II,Medium Cap Battery II Blueprint,0.01
3498,,2625,306,,,,统合部MTAC工厂,CONCORD MTAC Factory,27500.0
3499,,3295,319,,,,萨沙母星控制塔,Sansha Starbase Control Tower,1.0E8
3500,,2364,319,,,,加强型萨沙哨站,Reinforced Nation Outpost,1.0E8
3501,,,314,10151,,,统合部MTAC,CONCORD MTAC,7500.0
3502,,1176,952,16,,,萨沙矿石精炼厂,Nation Ore Refinery,27500.0
3503,,2739,952,,,,紧急救援舰,Emergency Evacuation Freighter,27500.0
3504,,,61,89,705,2,大型电容器电池 II,Large Cap Battery II,15
3505,1.0E10,,141,89,,2,大型电容器电池蓝图 II,Large Cap Battery II Blueprint,0.01
3506,,3295,306,,,,控制中枢,Central Control Nexus,27500.0
3507,,,526,1362,,,战术应答机,Tactical Response Transmitter,7500.0
3508,,2505,952,,,,萨沙控制中继器,Sansha Control Relay,1.0E8
3509,,2363,226,,,,萨沙后勤控制阵列,Sansha Logistics Control Array,1.0E8
3510,,2364,226,,,,萨沙边远后勤空间站,Sansha Remote Logistics Station,1.0E8
3511,,1236,1054,,,,团队增效剂测试NPC,Gang booster test NPC,100100.0
3512,,11211,53,356,572,2,聚焦中型脉冲激光器 II,Focused Medium Pulse Laser II,10.0
3513,1.0E10,,133,356,,2,聚焦中型脉冲激光器蓝图 II,Focused Medium Pulse Laser II Blueprint,0.01
3514,14573872400,10038,659,,1392,4,归魂者级,Revenant,62000000
3515,1.85E10,10038,1013,,,4,归魂者级蓝图,Revenant Blueprint,0.01
3516,,10950,324,,1623,4,恶意级,Malice,28600.0
3517,2875000.0,10950,105,,,4,恶意级蓝图,Malice Blueprint,0.01
3518,1.70626E7,10951,358,,1621,4,传道者级,Vangel,118000.0
3519,,10951,106,,,4,传道者级蓝图,Vangel Blueprint,0.01
3520,,11213,53,356,572,2,重型脉冲激光器 II,Heavy Pulse Laser II,10.0
3521,1.0E10,,133,356,,2,重型脉冲激光器蓝图 II,Heavy Pulse Laser II Blueprint,0.01
3522,1000000.0,2378,1073,,,,离子加农炮,Ion Cannon,2000.0
3523,,2931,226,,,,加达里奇美拉级航母,Caldari Chimera Carrier,
3524,,1237,1053,,,,杰尔·罗本,Jel Rhomben,20000.0
3525,,1237,1053,,,,尤洱·梅顿,Youl Meten,20000.0
3526,,1238,1053,,,,欧卡舒·麦尔伦,Orkashu Myelen,20000.0
3527,,1236,1054,,,,若尔·瑟勒马斯,Raa Thalamus,100100.0
3528,,,62,80,1050,,中型装甲维修器 I,Medium Armor Repairer I,10.0
3529,400000.0,,142,80,1536,,中型装甲维修器蓝图 I,Medium Armor Repairer I Blueprint,0.01
3530,,,62,80,1050,2,中型装甲维修器 II,Medium Armor Repairer II,10.0
3531,1.0E10,,142,80,,2,中型装甲维修器蓝图 II,Medium Armor Repairer II Blueprint,0.01
3532,,10782,25,,1619,4,梯队级,Echelon,28100.0
3533,300000.0,10782,105,,,,梯队级蓝图,Echelon Blueprint,0.01
3534,,,62,80,1052,4,统合部旗舰级装甲维修器,CONCORD Capital Armor Repairer,4000
3535,47022756,,142,80,,4,统合部旗舰级装甲维修器蓝图,CONCORD Capital Armor Repairer Blueprint,0.01
3536,24200788,,325,21426,1056,4,统合部旗舰级远程装甲维修器,CONCORD Capital Remote Armor Repairer,4000
3537,24200788,,350,21426,,4,统合部旗舰级远程装甲维修器蓝图,CONCORD Capital Remote Armor Repairer Blueprint,0.01
3538,,,62,80,1051,,大型装甲维修器 I,Large Armor Repairer I,50.0
3539,800000.0,,142,80,1536,,大型装甲维修器蓝图 I,Large Armor Repairer I Blueprint,0.01
3540,,,62,80,1051,2,大型装甲维修器 II,Large Armor Repairer II,50.0
3541,1.0E10,,142,80,,2,大型装甲维修器蓝图 II,Large Armor Repairer II Blueprint,0.01
3542,,,40,84,778,4,统合部旗舰级护盾回充增量器,CONCORD Capital Shield Booster,4000
3543,51002322,,120,84,,4,统合部旗舰级护盾回充增量器蓝图,CONCORD Capital Shield Booster Blueprint,0.01
3544,24659510,,41,86,600,4,统合部旗舰级远程护盾回充增量器,CONCORD Capital Remote Shield Booster,4000
3545,24659510,,121,86,,4,统合部旗舰级远程护盾回充增量器蓝图,CONCORD Capital Remote Shield Booster Blueprint,0.01
3546,36286548,11242,74,2836,771,4,统合部离子会战疾速炮,CONCORD Ion Siege Blaster,4000
3547,36286548,,154,2836,,4,统合部离子会战疾速炮蓝图,CONCORD Ion Siege Blaster Blueprint,0.01
3548,,1054,286,,,,保险公司教练无人机,Insurance Teaching Drone,20400.0
3549,10.0,1084,100,1084,,,靶机无人机,Tutorial Attack Drone,5.0
3550,46052412,11262,74,2840,772,4,统合部双联1000mm磁轨炮,CONCORD Dual 1000mm Railgun,4000
3551,55000.0,,1217,33,1110,,测量学,Survey,0.01
3552,5000.0,,87,1033,139,,电容注电器装料 75,Cap Booster 75,3.0
3553,500000.0,,169,1033,339,,高速电容注电器装料—75蓝图,Cap Booster 75 Blueprint,0.01
3554,10000.0,,87,1033,139,,电容注电器装料 100,Cap Booster 100,4.0
3555,1000000.0,,169,1033,339,,高速电容注电器装料—100蓝图,Cap Booster 100 Blueprint,0.01
3556,4500.0,,76,1031,698,,微型电容注电器 I,Micro Capacitor Booster I,2.5
3557,46052412,,154,2840,,4,统合部双联1000mm磁轨炮蓝图,CONCORD Dual 1000mm Railgun Blueprint,0.01
3558,38032.0,,76,1031,698,2,微型电容注电器 II,Micro Capacitor Booster II,2.5
3559,,11220,53,2841,774,4,统合部双联千兆级脉冲激光器,CONCORD Dual Giga Pulse Laser,4000
3560,48404274,,133,2841,,4,统合部双联千兆级脉冲激光器蓝图,CONCORD Dual Giga Pulse Laser Blueprint,0.01
3561,,11204,53,2837,773,4,统合部双联千兆级集束激光器,CONCORD Dual Giga Beam Laser,4000
3562,43006260,,133,2837,,4,统合部双联千兆级集束激光器蓝图,CONCORD Dual Giga Beam Laser Blueprint,0.01
3563,,20069,1674,3955,777,4,统合部超大型巡航导弹发射器,CONCORD XL Cruise Missile Launcher,4000
3564,54371388,20069,136,3955,,4,统合部超大型巡航导弹发射器蓝图,CONCORD XL Cruise Missile Launcher Blueprint,0.01
3565,,20068,524,2839,777,4,统合部超大型鱼雷发射器,CONCORD XL Torpedo Launcher,4000
3566,11250.0,,76,1031,699,,小型电容注电器 I,Small Capacitor Booster I,5.0
3567,112500.0,,156,1031,1563,,小型电容注电器蓝图 I,Small Capacitor Booster I Blueprint,0.01
3568,86614.0,,76,1031,699,2,小型电容注电器 II,Small Capacitor Booster II,5.0
3569,1.0E10,,156,1031,,2,小型电容注电器蓝图 II,Small Capacitor Booster II Blueprint,0.01
3570,54371388,20068,136,2839,,4,统合部超大型鱼雷发射器蓝图,CONCORD XL Torpedo Launcher Blueprint,0.01
3571,37692954,11288,55,2842,775,4,统合部四联3500mm会战火炮,CONCORD Quad 3500mm Siege Artillery,4000
3572,37692954,,135,2842,,4,统合部四联3500mm会战火炮蓝图,CONCORD Quad 3500mm Siege Artillery Blueprint,0.01
3573,32694870,11308,55,2838,776,4,统合部六联2500mm频射加农炮,CONCORD Hexa 2500mm Repeating Cannon,4000
3574,32694870,,135,2838,,4,统合部六联2500mm频射加农炮蓝图,CONCORD Hexa 2500mm Repeating Cannon Blueprint,0.01
3575,26773840,,67,1035,910,4,统合部旗舰级远程电容传输装置,CONCORD Capital Remote Capacitor Transmitter,4000
3576,70258.0,,76,1031,701,,重型电容注电器 I,Heavy Capacitor Booster I,20.0
3577,702580.0,,156,1031,1563,,重型电容注电器蓝图 I,Heavy Capacitor Booster I Blueprint,0.01
3578,230876.0,,76,1031,701,2,重型电容注电器 II,Heavy Capacitor Booster II,20.0
3579,1.0E10,,156,1031,,2,重型电容注电器蓝图 II,Heavy Capacitor Booster II Blueprint,0.01
3580,26773840,,147,1035,,4,统合部旗舰级远程电容传输装置蓝图,CONCORD Capital Remote Capacitor Transmitter Blueprint,0.01
3581,33264.0,,538,2856,1718,3,缴获的萨沙数据分析仪,Purloined Sansha Data Analyzer,5.0
3582,332640.0,,917,2856,,3,缴获的萨沙数据分析仪蓝图,Purloined Sansha Data Analyzer Blueprint,0.01
3583,,,314,1365,,,支离破碎的组件,Badly Mangled Components,4.0
3584,,,314,2553,,,忠实劳工解密节点,True Slave Decryption Node,4.0
3585,33264.0,,314,2856,,," 损坏的萨沙数据分析仪","Mangled Sansha Data Analyzer ",5.0
3586,4996.0,,41,86,603,,小型远程护盾回充增量器 I,Small Remote Shield Booster I,5.0
3587,49960.0,,121,86,1553,,小型远程护盾回充增量器蓝图 I,Small Remote Shield Booster I Blueprint,0.01
3588,38726.0,,41,86,603,2,小型远程护盾回充增量器 II,Small Remote Shield Booster II,5.0
3589,1.0E10,,121,86,,2,小型远程护盾回充增量器蓝图 II,Small Remote Shield Booster II Blueprint,0.01
3590,332640.0,,917,2856,,,损坏的萨沙数据分析仪蓝图,Mangled Sansha Data Analyzer Blueprint,0.01
3591,,3290,319,,,,天使控制塔,Angel Control Tower,1150.0
3592,,2928,226,,,," 加达里飞龙级航母","Caldari Wyvern Carrier ",
3593,,2786,226,,,,加达里凤凰级无畏舰,Caldari Phoenix Dreadnought,
3594,,2930,226,,,,加达里勒维亚坦级泰坦,Caldari Leviathan Titan,
3595,,51,226,,,,加达里獾级工业舰,Caldari Badger Industrial Ship,
3596,12470,,41,86,602,,中型远程护盾回充增量器 I,Medium Remote Shield Booster I,10
3597,124700.0,,121,86,1553,,中型远程护盾回充增量器蓝图 I,Medium Remote Shield Booster I Blueprint,0.01
3598,79936.0,,41,86,602,2,中型远程护盾回充增量器 II,Medium Remote Shield Booster II,10.0
3599,1.0E10,,121,86,,2,中型远程护盾回充增量器蓝图 II,Medium Remote Shield Booster II Blueprint,0.01
3600,,52,226,,,,加达里狐鼬级工业舰,Caldari Tayra Industrial Ship,
3601,,2740,226,,,,加达里渡神级护卫舰,Caldari Charon Freighter,
3602,,323,226,,,,盖伦特阿特龙级护卫舰,Gallente Atron Frigate,
3603,,322,226,,,,盖伦特伊米卡斯级护卫舰,Gallente Imicus Frigate,
3604,,61,226,,,,盖伦特因卡萨斯级护卫舰,Gallente Incursus Frigate,
3605,,324,226,,,,盖伦特毛鲁斯级护卫舰,Gallente Maulus Frigate,
3606,31244.0,,41,86,601,,大型远程护盾回充增量器 I,Large Remote Shield Booster I,25.0
3607,312440.0,,121,86,1553,,大型远程护盾回充增量器蓝图 I,Large Remote Shield Booster I Blueprint,0.01
3608,139968.0,,41,86,601,2,大型远程护盾回充增量器 II,Large Remote Shield Booster II,25.0
3609,9999999.0,,121,86,,2,大型远程护盾回充增量器蓝图 II,Large Remote Shield Booster II Blueprint,0.01
3610,,59,226,,,,盖伦特纳维达斯级护卫舰,Gallente Navitas Frigate,
3611,,60,226,,,,盖伦特特里斯坦级护卫舰,Gallente Tristan Frigate,
3612,,2389,226,,,,盖伦特促进级驱逐舰,Gallente Catalyst Destroyer,
3613,,319,226,,,,盖伦特星空级巡洋舰,Gallente Celestis Cruiser,
3614,,320,226,,,,盖伦特送葬者级巡洋舰,Gallente Exequror Cruiser,
3615,,63,226,,,,盖伦特托勒克斯级巡洋舰,Gallente Thorax Cruiser,
3616,2.465951E7,,41,86,600,,旗舰级远程护盾回充增量器 I,Capital Remote Shield Booster I,4000.0
3617,2.465951E7,,121,86,1553,,旗舰级远程护盾回充增量器蓝图 I,Capital Remote Shield Booster I Blueprint,0.01
3618,155242,,41,86,600,2,旗舰级远程护盾回充增量器 II,Capital Remote Shield Booster II,4000
3619,9999999,,121,86,,2,旗舰级远程护盾回充增量器蓝图 II,Capital Remote Shield Booster II Blueprint,0.01
3620,,2380,226,,,,强化的母星护盾发生器,Fortified Starbase Shield Generator,1.0
3624,,2431,306,,,,拘留所,Holding Cell,27500.0
3625,,303,517,,,,诺翰·沙得拉克的挑战级飞船,Rohan Shadrak's Bellicose,
3626,,10670,226,,,,萨沙空间站废墟,Sansha Station Ruins,
3627,500.0,,314,26,,,建筑材料,Construction Materials,70.0
3628,14573872400,10038,659,,,,萨沙,Nation,62000000
3629,,2404,306,,,,艾玛学院办公室,Amarr Academy Office,27500.0
3630,,1066,226,,,,艾玛磨难级护卫舰,Amarr Crucifier Frigate,
3631,,54,226,,,,艾玛刽子手级护卫舰,Amarr Executioner Frigate,
3632,,55,226,,,,艾玛检察官级护卫舰,Amarr Inquisitor Frigate,
3633,,3367,226,,,,艾玛富豪级护卫舰,Amarr Magnate Frigate,
3634,,11118,53,350,,,民用加特林脉冲激光炮,Civilian Gatling Pulse Laser,5.0
3635,,300,226,,,,艾玛惩罚者级护卫舰,Amarr Punisher Frigate,
3636,,11161,53,387,,,民用加特林自动加农炮,Civilian Gatling Autocannon,5.0
3637,,56,226,,,,艾玛巨神兵级护卫舰,Amarr Tormentor Frigate,
3638,,11140,53,349,,,民用加特林磁轨炮,Civilian Gatling Railgun,5.0
3639,,2387,226,,,,艾玛强制者级驱逐舰,Amarr Coercer Destroyer,
3640,,11127,53,376,,,民用轻型电子疾速炮,Civilian Light Electron Blaster,5.0
3641,,298,226,,,,艾玛主宰级巡洋舰,Amarr Arbitrator Cruiser,
3642,,58,226,,,,艾玛奥格诺级巡洋舰,Amarr Augoror Cruiser,
3643,80.0,,280,1181,20,,土壤,Soil,1.5
3644,,1065,226,,,,艾玛启示级巡洋舰,Amarr Omen Cruiser,
3645,35.0,,1042,1178,1334,,水,Water,0.38
3646,,3133,226,,,,艾玛先驱者级战列巡洋舰,Amarr Harbinger Battlecruiser,
3647,250.0,,280,1177,492,,全息记忆盘,Holoreels,0.5
3648,,2385,226,,,,艾玛先知级战列巡洋舰,Amarr Prophecy Battlecruiser,
3649,,3132,226,,,,艾玛地狱天使级战列舰,Amarr Abaddon Battleship,
3650,,296,226,,,,艾玛灾难级战列舰,Amarr Apocalypse Battleship,
3651,,11146,54,1061,1039,1,民用采矿器,Civilian Miner,5
3652,,1064,226,,,,艾玛恩赐者级工业舰,Amarr Bestower Industrial Ship,
3653,,,63,21378,1054,,中型结构维修器 I,Medium Hull Repairer I,25.0
3654,1250000.0,,143,21378,1537,,中型结构维修器蓝图 I,Medium Hull Repairer I Blueprint,0.01
3655,,,63,21378,1054,2,中型结构维修器 II,Medium Hull Repairer II,10.0
3656,9999999.0,,143,21378,,2,中型结构维修器蓝图 II,Medium Hull Repairer II Blueprint,0.01
3657,,2715,226,,,,艾玛魔符级工业舰,Amarr Sigil Industrial Ship,
3658,,57,226,,,,艾玛暴君级巡洋舰,Amarr Maller Cruiser,
3659,,2911,226,,,,艾玛万古级航母,Amarr Aeon Carrier,
3660,,2905,226,,,,艾玛执政官级航母,Amarr Archon Carrier,
3661,,2743,226,,,,艾玛神示级无畏舰,Amarr Revelation Dreadnought,
3662,,2910,226,,,,艾玛神使级泰坦,Amarr Avatar Titan,
3663,,,63,21378,1055,,大型结构维修器 I,Large Hull Repairer I,50.0
3664,3125000.0,,143,21378,1537,,大型结构维修器蓝图 I,Large Hull Repairer I Blueprint,0.01
3665,,,63,21378,1055,2,大型结构维修器 II,Large Hull Repairer II,50.0
3666,9999999.0,,143,21378,,2,大型结构维修器蓝图 II,Large Hull Repairer II Blueprint,0.01
3667,,2738,226,,,,艾玛普罗维登斯级货舰,Amarr Providence Freighter,
3668,,2383,226,,,,盖伦特布鲁提克斯级战列巡洋舰,Gallente Brutix Battlecruiser,
3669,,3168,226,,,,盖伦特弥洱米顿级战列巡洋舰,Gallente Myrmidon Battlecruiser,
3670,,38,226,,,,加达里矮脚鸡级护卫舰,Caldari Bantam Frigate,
3671,,39,226,,,,加达里秃鹫级护卫舰,Caldari Condor Frigate,
3672,,40,226,,,,加达里狮鹫级护卫舰,Caldari Griffin Frigate,
3673,100.0,,280,1182,492,,小麦,Wheat,1.15
3674,,316,226,,,,加达里苍鹭级护卫舰,Caldari Heron Frigate,
3675,,313,226,,,,加达里茶隼级护卫舰,Caldari Kestrel Frigate,
3676,,314,226,,,,加达里小鹰级护卫舰,Caldari Merlin Frigate,
3677,,2388,226,,,,加达里海燕级驱逐舰,Caldari Cormorant Destroyer,
3678,,311,226,,,,加达里黑鸟级巡洋舰,Caldari Blackbird Cruiser,
3679,,42,226,,,,加达里狞獾级巡洋舰,Caldari Caracal Cruiser,
3680,,49,226,,,,加达里巨鸟级巡洋舰,Caldari Moa Cruiser,
3681,,41,226,,,,加达里鱼鹰级巡洋舰,Caldari Osprey Cruiser,
3682,,3169,226,,,,加达里幼龙级战列巡洋舰,Caldari Drake Battlecruiser,
3683,95.0,,1042,1183,1334,,氧,Oxygen,0.38
3684,,2382,226,,,,加达里猛鲑级战列巡洋舰,Caldari Ferox Battlecruiser,
3685,500.0,,280,1184,20,,氢电池,Hydrogen Batteries,1.0
3686,,43,226,,,,加达里乌鸦级战列舰,Caldari Raven Battleship,
3687,750.0,,280,1185,20,,电子元件,Electronic Parts,1.0
3688,,3170,226,,,,加达里鹏鲲级战列舰,Caldari Rokh Battleship,
3689,600.0,,1034,1186,1335,,机械元件,Mechanical Parts,1.5
3690,,50,226,,,," 加达里毒蝎级战列舰","Caldari Scorpion Battleship ",
3691,320.0,,1034,1187,1335,,合成油,Synthetic Oil,1.5
3693,200.0,,1034,1188,1335,,肥料,Fertilizer,1.5
3695,400.0,,1034,1189,1335,,合成纺织品,Polytextiles,1.5
3697,185.0,,1034,1190,1335,,硅酸盐玻璃,Silicate Glass,1.5
3699,50.0,,280,1191,492,,酷菲,Quafe,0.1
3701,,,314,1192,,,验证结果,Certification Results,0.1
3703,2500.0,,313,1193,491,,神经冲击,Nerve Sticks,0.2
3704,,318,226,,,,盖伦特多米尼克斯级战列舰,Gallente Dominix Battleship,
3705,1100.0,,313,1194,491,,克拉什,Crash,0.2
3706,,3207,226,,,,盖伦特亥伯龙神级战列舰,Gallente Hyperion Battleship,
3707,2200.0,,313,1195,491,,蓝色药丸,Blue Pill,0.2
3708,,64,226,,,,盖伦特万王宝座级战列舰,Gallente Megathron Battleship,
3709,1000.0,,313,1196,491,,坠落,Drop,0.2
3710,,2909,226,,,,盖伦特夜神级航母,Gallente Nyx Carrier,
3711,13500.0,,313,1206,491,,X—本能,X-Instinct,1.0
3712,,2932,226,,,,盖伦特绝念级航母,Gallente Thanatos Carrier,
3713,9300.0,,313,1207,491,,崴砣柯,Vitoc,0.5
3714,,2744,226,,,,盖伦特莫洛级无畏舰,Gallente Moros Dreadnought,
3715,98.0,,281,30,492,,冷藏食品,Frozen Food,0.5
3716,,2942,226,,,,盖伦特俄洛巴斯级泰坦,Gallente Erebus Titan,
3717,160.0,,281,1198,492,,乳制品,Dairy Products,0.5
3718,,65,226,,,,盖伦特涅鲁斯级工业舰,Gallente Iteron Mark I Industrial Ship,
3719,100.0,,283,2539,23,,旅游者,Tourists,1.0
3720,,325,226,,,,盖伦特克琉斯级工业舰,Gallente Iteron Mark II Industrial Ship,
3721,750.0,,283,2541,23,,劳工,Slaves,5.0
3722,,326,226,,,,盖伦特埃比斯级工业舰,Gallente Iteron Mark III Industrial Ship,
3723,3000.0,,283,1180,23,,猎奴犬,Slaver Hound,1.0
3724,,327,226,,,,盖伦特米亚莫斯级工业舰,Gallente Iteron Mark IV Industrial Ship,
3725,850.0,,1034,1205,1335,,家畜,Livestock,1.5
3726,,328,226,,,,盖伦特伊特龙级MKV工业舰,Gallente Iteron Mark V Industrial Ship,
3727,12000.0,,282,29,22,,锰,Plutonium,1.0
3728,,2739,226,,,,盖伦特方尖塔级货舰,Gallente Obelisk Freighter,
3729,150.0,,282,29,22,,有毒废料,Toxic Waste,1.0
3730,,305,226,,,,米玛塔尔分裂者级护卫舰,Minmatar Breacher Frigate,
3731,400000,,266,33,365,,大型军团管理培训,Megacorp Management,0.01
3732,1.0E7,,266,33,365,,高级军团管理培训,Empire Control,0.01
3733,,,92,1007,,,眼镜蛇悬浮雷,Cobra Mine,0.15
3734,136400.0,,174,1007,,,眼镜蛇悬浮雷蓝图,Cobra Mine Blueprint,0.01
3735,,,92,1007,,,水蟒悬浮雷,Anaconda Mine,0.15
3736,136400.0,,174,1007,,,水蟒悬浮雷蓝图,Anaconda Mine Blueprint,0.01
